,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender,inBTM,fsttopic,sndtopic,trdtopic
2634,7127,core are,lots of in here,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 3,topic 2
2635,7129,yes i dont believe we the people have a voice i watch the news and i see of sitting on hill and in congress their and yawning on for off of a disposed piece of paper talking and talking about garbage policy for making six for what where is sac lunch how many wasted in a day are acceptable before something snaps yet we must have a comity for a counsel for that a vacation here and a holiday there yet when does the federal government as a whole quite growing to support when do we or us or i get to stand up and say be more be for the people thats waste when do the poor quite being poor because the 30 people who the funded only see a fraction of a grant because its wasted paying for those 30 people who dont want it to end so they drag with no incentive to ever end anything here is an example in so the correctional,i dont relate a racial identity to my political whats so ever other than the fact that i dont like being grouped into a class of criminal that is white and other are to me community and the biggest part of dynamic to play in rural i am in montana i am from the state of and other here get higher based on this fact wether white black or,False,True,False,False,False,False,False,False,36-45,Man,True,topic 4,topic 5,topic 1
2636,7139,yes cause it our do not get through to big,i am white and see racial,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 5,topic 2
2637,7140,i feel like its just a show of class and how they want to the normal population into voting for them to create a nation of their and and not the or the pursuit of happiness of their individual freedom to obtain each own dream,being a white male at the age of 33 i am seen as a higher standard by other and my own race in here me feel like i am an outsider when i have different about racial politics and what the be like,False,True,False,False,False,False,False,False,26-35,Man,True,topic 1,topic 4,topic 2
2638,7141,i am more involved in whats on in the world now,my racial identity nothing to do with my political,False,True,True,False,False,False,False,True,46-55,Man,True,topic 3,topic 2,topic 6
2639,7147,yes i now feel it is more important to look into what people running for office are in support of,i dont tend to dwell on the matter to much,False,True,False,False,False,False,False,False,36-45,Man,True,topic 1,topic 3,topic 5
2640,7149,re,my belief is tha,False,True,True,False,False,False,False,False,26-35,Man,True,topic 4,topic 2,topic 3
2641,7154,nope,well there are no politics in prison,False,False,True,False,False,False,False,False,26-35,Man,True,topic 6,topic 5,topic 1
2642,7156,i look out for people who support me,people support,False,True,False,False,False,False,False,False,18-25,Man,True,topic 2,topic 4,topic 5
2643,7164,i think the country all the running are out of touch with all of trump was something outside the standard was the wrong choice for the right to much baggage someone else i think may have beaten trump and theyre doing it again trump will be,prison is all about race that just the way it is do i like it no but i have to follow the of the yard or a target of all,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 1,topic 4
2644,7172,i i think my impression of our president is everything condescending and comes up with that never also needs to be for his of improperly his authority of to get information on,those who i have come in contact believe or oppose some of these being also we can agree on of whats going on in our capital is and that president trump should be,False,True,False,False,False,False,False,False,46-55,Woman,True,topic 5,topic 4,topic 6
